g5gdi08,665658,748.913,514.466,1,1976-07-19T01:52:46Z,1935-05-18,05:17:11,"4,7","{""x"":3,""y"":3}"
aqk1un9,175899,975.516,738.634,0,1971-12-09T09:54:41Z,1971-12-07,01:03:40,"9,3","{""x"":4,""y"":4}"
5j9pxls,968249,456.691,816.854,1,1977-10-09T12:05:41Z,1947-03-19,11:25:46,"4,3","{""x"":1,""y"":9}"
0yiw5dt,500664,186.255,822.841,1,1993-04-21T04:31:57Z,1938-11-14,02:29:50,"5,8","{""x"":3,""y"":2}"
gi9c54j,799287,631.515,583.099,0,1954-04-19T03:54:06Z,1959-07-09,11:46:04,"6,9","{""x"":9,""y"":2}"
b2kyl9e,922767,265.805,165.456,1,1936-05-15T11:38:05Z,1960-07-21,02:35:37,"5,1","{""x"":8,""y"":6}"
75o1uqy,549100,533.769,732.988,0,1999-06-11T03:11:59Z,1945-09-14,05:46:02,"9,7","{""x"":9,""y"":6}"
uj67cm8,725111,935.231,829.108,1,1960-06-28T06:51:54Z,1946-09-12,06:00:38,"2,9","{""x"":8,""y"":7}"
4xpuhjo,122937,579.204,583.600,0,1928-10-21T07:33:55Z,1956-01-06,02:41:54,"5,9","{""x"":5,""y"":4}"
vtlqusl,905884,800.780,912.866,0,1982-01-03T02:27:57Z,1993-07-31,03:22:49,"3,7","{""x"":1,""y"":3}"
iv5otpd,116107,852.474,782.758,0,1922-08-20T07:03:00Z,1957-12-29,12:20:38,"5,6","{""x"":4,""y"":8}"
6unp0kh,494603,795.746,940.136,1,1938-05-23T10:21:02Z,2017-05-03,05:28:57,"7,3","{""x"":4,""y"":7}"
2dtru1a,553514,752.666,985.463,1,1942-10-19T11:17:44Z,1973-01-13,12:32:26,"4,8","{""x"":5,""y"":2}"
30ta2va,574111,795.056,489.407,0,1950-07-30T07:38:24Z,2008-10-25,03:28:42,"2,4","{""x"":9,""y"":8}"
8g5qc0v,858616,203.701,725.431,0,2004-08-02T04:56:22Z,1932-09-08,10:03:34,"7,6","{""x"":9,""y"":5}"
rmhmzs6,841053,632.231,606.623,1,1974-01-24T02:35:49Z,1957-01-30,06:17:49,"2,2","{""x"":6,""y"":8}"
vtj9b9w,593279,229.386,704.085,0,1939-04-09T04:49:21Z,1988-07-03,04:30:12,"7,9","{""x"":6,""y"":5}"
lf8d75k,532687,492.588,348.851,1,1979-12-26T01:48:30Z,1980-08-23,11:58:10,"8,4","{""x"":5,""y"":3}"
6yffbsj,886538,304.858,427.728,0,2006-02-09T08:48:10Z,1956-07-20,04:02:05,"9,1","{""x"":7,""y"":6}"
yiqv5qk,599573,958.799,127.297,1,1927-02-19T12:15:06Z,1973-11-12,04:49:30,"6,2","{""x"":6,""y"":6}"
9g9zrim,744924,155.737,444.724,0,2011-03-18T09:12:57Z,1991-09-26,12:32:43,"9,3","{""x"":2,""y"":1}"
rsrgnr8,682350,203.935,867.890,0,1937-07-04T02:50:36Z,2002-11-01,07:18:04,"5,7","{""x"":7,""y"":5}"
2kboqv3,930998,292.960,255.506,1,1921-03-22T01:25:47Z,1971-04-06,06:26:55,"6,9","{""x"":8,""y"":4}"
4f49j9e,459300,666.409,799.419,0,1934-02-09T10:05:55Z,1972-10-08,06:55:07,"6,7","{""x"":6,""y"":8}"
oj93i19,688431,997.466,322.722,1,1981-12-25T11:46:28Z,1937-09-28,05:07:55,"8,2","{""x"":6,""y"":7}"
6hdv074,253718,403.478,311.328,0,1980-05-17T06:57:32Z,1991-01-27,06:55:07,"2,8","{""x"":4,""y"":6}"
0xbcwcv,340994,657.605,990.266,1,2017-08-19T10:44:09Z,1954-08-30,04:04:32,"3,7","{""x"":8,""y"":7}"
693vxaz,677831,631.027,392.940,1,1970-09-06T01:33:32Z,1933-04-13,03:28:07,"6,3","{""x"":9,""y"":2}"
oed06rl,757161,989.597,775.867,1,1993-09-28T03:24:43Z,1957-03-17,10:34:46,"1,6","{""x"":6,""y"":5}"
3j1608c,793257,339.401,318.885,0,2009-08-07T08:39:23Z,1990-09-13,10:24:52,"5,7","{""x"":8,""y"":7}"
s1cns35,892994,351.083,135.425,0,1994-11-06T04:35:36Z,1960-12-31,09:56:21,"7,3","{""x"":4,""y"":5}"
68vh11d,126796,280.412,348.297,0,1987-01-01T03:45:15Z,1942-02-09,03:41:55,"6,7","{""x"":8,""y"":4}"
awll0k8,676542,636.867,523.164,0,2014-08-31T05:28:35Z,2005-01-18,05:00:21,"4,8","{""x"":6,""y"":3}"
u0b3zov,685696,769.741,790.181,0,2015-03-05T07:46:40Z,1979-05-18,04:15:50,"2,4","{""x"":6,""y"":3}"
vfa3vtw,549201,878.232,793.344,1,1970-02-09T03:43:37Z,1973-05-29,05:57:48,"3,5","{""x"":3,""y"":4}"
pkl6a45,942808,904.351,352.629,0,1938-02-03T10:36:17Z,1976-05-19,10:38:03,"9,2","{""x"":2,""y"":2}"
dm2n94f,110605,697.335,295.443,1,1987-03-12T06:44:33Z,2019-12-04,12:47:43,"7,7","{""x"":9,""y"":2}"
jecxvu2,632458,835.077,559.787,0,2006-09-01T10:30:33Z,1999-08-06,06:40:13,"6,4","{""x"":8,""y"":6}"
vswqbal,623138,734.213,255.980,1,2008-11-26T06:21:57Z,1975-02-10,11:58:35,"7,1","{""x"":1,""y"":7}"
eyp6rur,504211,832.482,660.864,0,2010-08-04T01:43:27Z,2002-02-08,11:07:24,"9,4","{""x"":2,""y"":7}"
4po0ujf,207963,540.489,578.230,1,1960-03-31T10:12:29Z,1954-04-05,03:02:50,"6,2","{""x"":1,""y"":1}"
05vlo3k,196079,327.479,693.999,0,2002-08-19T04:18:50Z,2014-10-17,09:21:40,"9,1","{""x"":6,""y"":7}"
mfjmcnc,796145,817.157,304.217,0,2009-04-21T04:09:24Z,1924-09-05,02:24:13,"2,2","{""x"":9,""y"":2}"
snr1joa,505532,409.287,439.501,1,2010-01-13T08:58:15Z,1938-05-03,03:52:37,"8,7","{""x"":5,""y"":4}"
mksc5n9,641759,185.923,107.508,1,1940-01-28T12:28:00Z,2018-01-31,07:48:45,"8,9","{""x"":2,""y"":1}"
jupp12q,740205,600.119,844.846,1,1951-04-08T10:45:57Z,1987-04-14,09:37:35,"6,7","{""x"":7,""y"":6}"
agb5cyh,832443,830.984,133.949,1,1964-05-05T08:45:39Z,1923-04-08,05:46:02,"2,5","{""x"":8,""y"":2}"
h91s0kh,712540,779.768,450.604,0,1954-03-15T12:59:32Z,1928-05-18,02:12:10,"5,1","{""x"":7,""y"":3}"
ikpn40x,130514,829.477,201.810,1,1936-12-29T03:07:46Z,1989-07-04,06:25:35,"5,6","{""x"":3,""y"":3}"
i2px1wm,383296,271.068,920.250,0,1966-03-21T02:23:01Z,1998-09-16,08:30:47,"7,2","{""x"":3,""y"":3}"
0u99vqd,621015,383.172,604.370,1,1922-03-24T03:18:52Z,1949-12-20,12:17:34,"6,5","{""x"":5,""y"":4}"
4l6hfl5,124169,799.588,228.569,0,1981-06-11T05:55:20Z,1932-12-27,02:29:28,"3,9","{""x"":3,""y"":3}"
rushtw6,500586,179.794,532.200,0,1972-08-10T01:13:09Z,1928-11-14,08:31:35,"7,4","{""x"":5,""y"":6}"
y4sn0bs,227414,115.420,504.984,1,1952-07-17T04:28:11Z,1969-10-18,05:25:24,"1,6","{""x"":5,""y"":7}"
af0ac0p,936141,770.318,542.887,1,1944-12-14T09:52:02Z,1929-11-26,12:02:30,"5,7","{""x"":6,""y"":9}"
cfjk7gx,704286,218.699,669.671,0,1947-03-20T02:06:25Z,1924-01-03,06:00:21,"8,9","{""x"":1,""y"":8}"
dbdueat,776023,995.684,500.859,1,1963-05-27T10:22:46Z,1969-12-18,08:02:31,"5,8","{""x"":8,""y"":4}"
gdxd1q2,951265,158.303,275.529,0,2009-03-27T02:27:30Z,1968-07-26,12:11:55,"1,5","{""x"":7,""y"":5}"
yhv93ym,546659,418.446,349.291,0,1947-03-17T10:20:47Z,1943-02-14,04:35:14,"3,3","{""x"":5,""y"":8}"
yofxzkh,402847,614.677,782.261,1,1936-12-08T12:02:56Z,1954-09-10,10:17:29,"3,3","{""x"":2,""y"":8}"
8b7umei,408067,419.418,386.240,1,2013-10-29T08:31:30Z,1980-07-14,03:04:42,"8,7","{""x"":8,""y"":7}"
vnqr713,163296,745.808,451.055,1,1956-06-03T03:42:17Z,1968-09-08,06:34:37,"8,5","{""x"":7,""y"":1}"
d1npp74,733267,423.274,883.292,1,1998-02-08T07:45:17Z,2007-07-25,07:47:20,"1,3","{""x"":2,""y"":4}"
463b7cg,443229,771.047,989.894,1,2017-08-21T04:24:54Z,2006-10-06,03:28:42,"8,3","{""x"":7,""y"":7}"
u9tceag,254167,131.294,574.149,1,1932-10-07T04:21:06Z,1940-01-29,03:52:16,"4,6","{""x"":7,""y"":7}"
vil53wg,283295,105.177,975.904,0,1994-09-03T01:06:04Z,1939-09-08,03:24:14,"3,3","{""x"":7,""y"":1}"
v14bxgp,269380,801.448,912.793,0,1965-09-28T12:53:48Z,1953-05-31,10:47:30,"8,4","{""x"":2,""y"":2}"
8aj4t97,123964,642.001,363.767,1,2018-08-29T09:49:42Z,1974-08-03,10:54:01,"1,6","{""x"":7,""y"":1}"
bff1snx,888874,526.923,338.049,0,2000-10-08T06:37:33Z,1999-08-21,11:44:19,"5,1","{""x"":2,""y"":4}"
qr3a3tn,203628,111.683,315.976,1,1959-01-01T08:25:06Z,1979-06-23,03:28:52,"6,4","{""x"":5,""y"":2}"
m5l7use,642997,782.519,761.757,0,1996-05-05T07:53:58Z,1939-10-21,04:53:29,"2,5","{""x"":6,""y"":3}"
lmk2csz,780906,814.115,415.934,0,1978-05-24T09:20:23Z,1945-08-18,03:55:14,"1,4","{""x"":3,""y"":4}"
oozdrfk,218045,230.909,227.809,1,1950-11-20T01:03:44Z,1946-11-11,10:38:05,"6,8","{""x"":8,""y"":7}"
bwfki1y,351496,994.674,609.243,1,1984-03-28T01:44:53Z,1920-06-24,06:21:32,"4,9","{""x"":6,""y"":9}"
u9ullun,266762,119.531,222.316,0,1925-05-18T05:40:27Z,2019-07-24,04:16:41,"2,8","{""x"":5,""y"":6}"
gb1wv86,211256,432.193,327.734,1,2015-12-04T09:04:33Z,1981-04-10,02:41:35,"4,9","{""x"":8,""y"":1}"
1pw7rpc,682218,493.024,641.639,1,1942-01-13T12:09:48Z,2006-08-18,04:39:47,"6,2","{""x"":1,""y"":7}"
bfiaugk,229656,387.084,790.319,1,1957-06-04T02:15:01Z,1950-07-31,06:57:43,"9,5","{""x"":4,""y"":7}"
s4ngm9j,545449,175.436,218.756,1,1935-02-17T06:29:48Z,1920-08-14,02:16:27,"4,3","{""x"":4,""y"":7}"
8nd7gtc,313401,319.366,918.613,0,2003-05-05T11:10:56Z,1923-08-08,11:58:29,"7,5","{""x"":3,""y"":9}"
46hku6r,405289,105.499,681.490,1,1968-06-21T02:53:07Z,1946-04-14,04:16:39,"6,1","{""x"":6,""y"":3}"
mshimkb,624332,566.268,896.264,0,1925-12-18T02:17:06Z,1939-05-12,01:01:07,"5,4","{""x"":8,""y"":4}"
7wwm42r,513476,409.081,269.239,1,1971-03-21T09:23:11Z,1952-03-01,09:21:57,"7,1","{""x"":2,""y"":7}"
0ajzg8j,958792,198.108,829.790,1,1974-11-03T08:47:31Z,2013-12-28,11:40:13,"8,8","{""x"":6,""y"":9}"
29y7yt3,383628,294.091,947.640,0,2016-07-03T03:19:26Z,1985-03-24,02:18:14,"4,2","{""x"":6,""y"":6}"
qtnfmay,514748,781.242,262.516,0,1946-10-27T07:31:17Z,1970-09-20,09:21:56,"7,8","{""x"":7,""y"":3}"
lv75ro8,775024,323.784,407.681,1,1933-10-28T04:10:35Z,1935-02-22,02:02:02,"5,4","{""x"":1,""y"":4}"
5d9pywb,459454,560.857,320.901,1,1949-06-11T06:06:12Z,1973-09-12,10:28:02,"3,2","{""x"":1,""y"":4}"
de4d1bl,840453,422.385,277.177,0,1964-05-22T02:36:44Z,1936-04-16,11:54:42,"7,5","{""x"":5,""y"":3}"
qoyl6bt,275619,203.485,589.233,1,2005-03-31T03:48:00Z,1963-08-17,03:10:34,"5,7","{""x"":6,""y"":7}"
0ehlvfe,775082,991.235,987.936,0,1931-07-22T07:45:19Z,1979-08-15,01:12:58,"1,3","{""x"":2,""y"":7}"
9makgt6,939247,361.162,241.628,1,2000-01-07T02:07:39Z,1994-07-31,06:42:06,"7,9","{""x"":3,""y"":9}"
hwda9et,636640,150.551,292.675,0,1999-04-05T06:17:09Z,1987-08-31,02:27:44,"6,5","{""x"":3,""y"":3}"
r6zsr45,735208,146.408,236.064,0,1943-09-11T07:07:38Z,1948-05-08,02:54:19,"1,8","{""x"":5,""y"":8}"
crp17er,648099,905.713,917.331,0,1928-01-23T07:00:50Z,1939-03-30,04:32:03,"7,4","{""x"":3,""y"":8}"
dasf4sl,897470,345.468,206.062,1,1923-05-06T07:15:52Z,1950-09-28,05:59:01,"7,6","{""x"":1,""y"":4}"
uy7ifud,460061,260.067,979.167,1,1962-03-14T01:18:56Z,1985-12-22,12:07:38,"1,4","{""x"":9,""y"":1}"
tvi988r,854296,490.011,584.925,0,2000-06-04T06:35:50Z,2010-08-30,07:39:31,"5,7","{""x"":9,""y"":9}"
wokfl90,626089,102.381,835.878,0,1932-12-16T02:55:37Z,2004-06-11,10:23:34,"5,6","{""x"":1,""y"":4}"
9xqxs43,892281,136.056,327.916,1,1952-11-14T02:05:13Z,1942-03-01,02:21:28,"9,3","{""x"":3,""y"":4}"
zvtk1wq,427826,269.942,796.792,1,1974-04-16T07:41:54Z,1995-10-20,03:18:22,"6,2","{""x"":8,""y"":8}"
lxxp7mi,311698,416.372,837.256,1,1962-08-14T08:45:52Z,1934-07-04,06:39:48,"5,1","{""x"":5,""y"":5}"
6e50nw1,500519,535.493,436.871,0,2013-02-05T09:44:11Z,1951-09-21,02:37:21,"7,3","{""x"":6,""y"":9}"
t9vfkm9,259549,644.164,111.124,0,1991-07-06T05:03:47Z,2009-12-27,11:34:23,"2,3","{""x"":5,""y"":5}"
fkc4g75,799416,822.119,752.621,0,1962-04-15T02:26:19Z,2005-12-01,12:20:38,"6,2","{""x"":3,""y"":2}"
aizwsri,632548,916.705,746.188,0,1974-03-15T05:42:53Z,1958-08-21,11:37:34,"5,5","{""x"":3,""y"":6}"
dls1qip,753842,421.626,656.095,0,1982-10-01T03:45:16Z,1957-02-05,03:04:50,"1,2","{""x"":1,""y"":4}"
wcsbkk5,446002,594.664,831.317,0,2011-04-02T08:29:36Z,1995-08-30,06:01:23,"5,3","{""x"":8,""y"":6}"
98eyyhw,869141,993.641,319.889,1,1983-05-27T03:27:20Z,1966-10-29,02:22:29,"2,3","{""x"":2,""y"":1}"
3ur8avs,953801,951.179,139.557,1,1950-04-23T07:35:20Z,1938-11-09,08:43:04,"6,3","{""x"":5,""y"":4}"
xsi9x1n,907322,605.758,303.695,0,2016-09-22T12:40:18Z,1990-10-23,08:19:08,"1,1","{""x"":1,""y"":9}"
gzvqp0i,287894,960.834,764.972,0,1994-01-14T06:05:38Z,2002-07-20,07:55:26,"1,1","{""x"":4,""y"":6}"
oitggbu,155847,874.128,213.387,1,1934-10-28T04:48:59Z,2006-01-20,08:43:00,"4,2","{""x"":6,""y"":5}"
sfpy2rn,224755,655.811,589.350,1,1984-11-07T06:20:58Z,1956-06-30,05:46:45,"4,6","{""x"":8,""y"":6}"
z0gs2v4,116317,114.143,109.069,1,1926-04-02T10:38:57Z,1984-10-12,03:19:42,"1,8","{""x"":1,""y"":6}"
u5mbyai,698846,296.705,133.375,0,1968-08-10T04:06:10Z,1971-03-15,02:07:05,"3,6","{""x"":1,""y"":5}"
ypp9vil,331129,377.657,580.821,1,1993-01-17T05:43:49Z,1936-06-18,02:13:27,"2,6","{""x"":2,""y"":3}"
bxwy1b9,822778,246.173,622.540,1,2018-10-24T12:28:59Z,1955-04-30,02:12:31,"3,1","{""x"":6,""y"":1}"
g26j6ap,570221,913.124,720.999,1,1921-03-22T12:55:06Z,1952-10-24,04:54:41,"5,7","{""x"":1,""y"":1}"
ln27fxp,672445,929.782,800.188,0,1990-04-12T05:19:09Z,1994-10-06,10:11:07,"8,1","{""x"":6,""y"":4}"
13scqgc,843255,178.087,985.650,1,1957-09-06T12:12:25Z,1939-12-31,12:41:42,"7,9","{""x"":1,""y"":6}"
qmdwhmj,189534,884.887,976.551,1,1991-08-26T10:27:57Z,2014-01-05,08:14:01,"8,6","{""x"":2,""y"":6}"
k7uavqr,326928,870.351,760.622,1,1924-08-19T07:43:52Z,2011-04-11,05:35:13,"2,1","{""x"":3,""y"":9}"
zxsgor1,504155,705.921,454.228,1,2003-12-07T06:56:23Z,2010-07-09,05:11:52,"6,9","{""x"":3,""y"":1}"
oysas65,254405,250.420,497.056,1,1934-01-15T02:37:50Z,2019-09-10,05:59:59,"2,2","{""x"":2,""y"":7}"
n54wt7n,808149,751.869,623.253,0,1987-01-08T09:28:54Z,1934-07-25,04:36:38,"3,9","{""x"":6,""y"":2}"
sksu23f,857253,978.713,972.990,0,1970-09-16T11:28:14Z,2001-06-02,10:21:10,"2,2","{""x"":7,""y"":3}"
aixnhy8,742420,391.753,493.365,1,1982-08-31T10:26:30Z,1926-03-11,06:22:35,"4,4","{""x"":9,""y"":8}"
zgynd6y,845736,159.134,280.730,0,1994-06-15T10:17:46Z,1995-01-29,03:20:00,"3,1","{""x"":8,""y"":7}"
gf32hii,997010,692.985,700.045,1,1970-10-23T04:23:33Z,1949-07-21,07:36:39,"4,1","{""x"":4,""y"":8}"
ydeak2i,893579,900.382,225.646,1,1920-05-07T11:55:54Z,1970-12-18,08:37:47,"4,4","{""x"":2,""y"":9}"
tpbsiuh,442544,367.320,374.968,0,2003-03-05T03:30:08Z,1959-08-13,08:27:42,"9,6","{""x"":1,""y"":2}"
pjtuux1,257206,778.547,865.002,1,1933-02-04T01:25:47Z,1993-01-12,08:09:48,"1,9","{""x"":6,""y"":2}"
n4xb97o,482512,272.201,449.109,1,1986-11-30T03:16:36Z,1986-06-07,08:44:25,"3,1","{""x"":7,""y"":6}"
kxs2bu0,547775,960.684,981.934,0,1944-06-15T02:38:03Z,2012-04-12,12:55:12,"7,6","{""x"":7,""y"":9}"
fz7ol09,335232,607.186,394.431,0,1931-08-08T02:49:08Z,1965-01-11,05:16:26,"7,8","{""x"":3,""y"":8}"
88atvdd,486699,529.992,463.820,1,2006-05-26T07:25:01Z,1989-05-01,03:07:48,"9,5","{""x"":3,""y"":1}"
5l5fe1y,287150,903.563,143.992,1,1943-08-16T05:00:39Z,2002-09-04,09:29:41,"6,4","{""x"":9,""y"":1}"
tqrefbx,488490,126.865,108.604,1,2005-03-14T08:31:15Z,1938-03-14,12:55:52,"9,8","{""x"":4,""y"":3}"
3192468,545698,836.826,683.231,1,2001-12-19T06:05:02Z,1980-06-23,09:55:03,"6,1","{""x"":5,""y"":6}"
nbw238k,814454,703.970,958.199,0,1975-08-21T07:00:51Z,2001-06-13,10:53:47,"3,6","{""x"":4,""y"":2}"
mwi4m85,923841,433.373,101.750,0,1927-03-15T10:47:20Z,2013-01-01,11:41:34,"6,2","{""x"":2,""y"":3}"
x9rbw4n,505673,873.505,729.707,0,2017-02-13T06:45:34Z,2001-08-30,12:26:08,"8,7","{""x"":4,""y"":7}"
ak4qami,962148,994.678,436.582,0,2000-04-22T11:23:29Z,1938-12-18,12:37:19,"6,8","{""x"":5,""y"":6}"
7gboiuq,117935,343.802,418.901,1,1956-06-10T03:41:50Z,1970-01-13,06:17:32,"3,5","{""x"":2,""y"":9}"
hlm3bvo,394014,748.183,732.952,1,1986-07-17T09:55:26Z,1972-05-03,06:17:29,"5,5","{""x"":2,""y"":1}"
mk18nt3,630258,588.727,873.554,1,1936-01-16T03:16:03Z,1987-10-26,01:28:07,"6,2","{""x"":5,""y"":8}"
8h5ecoi,893345,507.721,823.950,0,1964-07-08T04:55:44Z,2018-10-28,02:08:55,"6,5","{""x"":7,""y"":8}"
vuf55ym,231065,626.514,718.784,1,2003-01-30T03:40:31Z,1936-03-06,10:33:38,"3,9","{""x"":3,""y"":3}"
ie3v3ez,158697,226.367,975.173,0,1954-07-13T12:54:22Z,1966-04-15,02:59:44,"6,5","{""x"":5,""y"":9}"
00vbr1e,740486,146.823,957.736,1,2013-01-14T08:38:30Z,2002-05-05,09:52:36,"1,9","{""x"":8,""y"":6}"
xoxh9a5,587906,137.949,626.901,0,1953-12-01T08:21:34Z,1982-12-07,06:10:19,"7,3","{""x"":5,""y"":4}"
my4vwyt,728966,441.571,660.113,0,1936-07-08T11:25:18Z,1947-08-18,10:09:15,"5,5","{""x"":5,""y"":4}"
vf1gqa9,321887,845.125,305.424,0,1975-02-19T07:03:56Z,2016-09-13,06:28:55,"2,6","{""x"":7,""y"":4}"
qqup71b,452350,904.239,363.958,1,1921-04-23T03:03:15Z,1993-08-28,12:45:25,"9,1","{""x"":5,""y"":9}"
72yzbyk,226877,507.981,606.244,1,1964-10-20T12:44:54Z,1923-04-28,11:07:29,"4,4","{""x"":7,""y"":7}"
jcnytvo,969926,134.075,943.337,1,1959-02-05T01:20:44Z,1950-04-22,12:05:52,"4,3","{""x"":5,""y"":3}"
dpcd96j,497907,261.745,367.720,1,1928-10-26T04:49:10Z,1959-03-12,09:11:44,"4,8","{""x"":6,""y"":7}"
u3cq3x1,510306,767.605,892.704,0,1987-05-25T07:26:04Z,1976-03-07,06:24:55,"3,4","{""x"":1,""y"":6}"
e3wddyn,685703,449.873,283.951,1,1976-10-17T06:35:42Z,1946-06-12,05:55:32,"2,9","{""x"":7,""y"":8}"
nv2hcqx,444707,902.501,615.872,0,1933-01-31T08:48:01Z,1927-02-16,12:29:11,"8,1","{""x"":7,""y"":2}"
i8faf24,490494,121.596,702.823,1,1996-05-28T07:43:11Z,1972-05-22,03:14:15,"7,8","{""x"":2,""y"":6}"
p5n7le1,854406,224.381,140.025,0,1942-11-05T07:12:42Z,2007-01-29,08:38:50,"8,9","{""x"":3,""y"":3}"
0fjvw14,177757,304.749,198.387,1,2003-05-28T02:16:35Z,1931-08-13,12:34:09,"6,3","{""x"":8,""y"":2}"
bvare7o,312711,235.935,642.101,1,1973-08-26T09:44:12Z,1936-09-07,02:18:01,"7,4","{""x"":1,""y"":1}"
cem9f7e,591542,931.704,826.822,1,1955-01-12T07:17:24Z,1946-08-31,11:43:23,"5,5","{""x"":1,""y"":1}"
mpz0uay,777859,579.953,538.017,0,1928-05-18T01:23:55Z,1992-01-15,08:18:21,"6,5","{""x"":6,""y"":5}"
wfn44x1,675458,439.711,698.943,0,2011-06-02T02:13:43Z,1970-11-09,11:59:28,"7,9","{""x"":5,""y"":5}"
h5zjmmm,424202,978.425,305.235,1,1945-05-13T05:16:23Z,1923-06-18,12:41:38,"4,5","{""x"":3,""y"":2}"
xuk11sf,507840,385.595,884.037,0,1920-06-17T11:55:36Z,2017-02-05,04:37:52,"8,6","{""x"":9,""y"":3}"
5n86r43,174012,694.785,789.755,1,1994-02-26T06:53:09Z,1974-12-15,04:04:17,"2,6","{""x"":1,""y"":2}"
ozfxqmu,598945,238.582,995.907,0,1933-10-03T04:48:01Z,1977-10-26,05:43:29,"5,7","{""x"":9,""y"":3}"
8zwwvl1,926540,860.851,826.409,1,1956-08-24T03:03:53Z,2017-07-15,09:53:04,"9,3","{""x"":1,""y"":1}"
agh3prp,796899,399.903,252.408,0,1986-09-22T04:19:42Z,1927-07-25,04:48:48,"2,7","{""x"":5,""y"":1}"
jqx1fhk,833591,865.220,551.111,0,1998-01-14T04:50:19Z,2005-08-23,12:34:05,"1,3","{""x"":6,""y"":3}"
vf7mnz1,809775,608.054,732.489,0,2011-05-02T09:18:12Z,1996-04-08,02:14:45,"9,4","{""x"":7,""y"":3}"
70r0lmj,737279,783.331,521.476,0,1986-05-18T12:52:46Z,1985-03-17,07:04:36,"2,7","{""x"":4,""y"":1}"
ob6egz8,357385,954.221,334.422,0,1960-11-09T06:41:08Z,1974-01-05,08:55:48,"2,2","{""x"":3,""y"":4}"
mab5smi,384666,847.447,101.220,0,2019-02-07T04:25:14Z,1979-02-27,03:52:53,"4,2","{""x"":3,""y"":5}"
9zdz7jk,564355,594.275,890.525,0,1973-10-13T09:13:01Z,1924-05-09,05:10:44,"3,4","{""x"":5,""y"":7}"
52mywoa,391774,895.999,679.578,1,1970-04-06T03:01:47Z,2012-07-03,04:41:47,"3,3","{""x"":5,""y"":3}"
nv1p760,122972,175.412,455.727,0,2015-07-27T01:25:04Z,1965-04-09,08:05:43,"1,4","{""x"":6,""y"":4}"
6lsmht3,323837,727.707,112.432,0,1999-01-13T06:48:48Z,1976-07-25,01:41:47,"1,1","{""x"":7,""y"":3}"
46qyz6y,185474,695.736,338.286,0,1998-10-14T06:37:04Z,1949-12-06,10:57:34,"5,2","{""x"":2,""y"":9}"
8s6wqji,724056,408.604,833.092,1,1961-07-18T09:33:39Z,1930-09-06,06:58:17,"8,5","{""x"":3,""y"":5}"
ktgg39z,740827,355.571,362.167,0,1956-02-13T09:49:18Z,1996-02-12,06:52:31,"9,1","{""x"":1,""y"":3}"
7th8bv6,709206,912.857,299.475,1,1953-01-25T03:17:33Z,1969-10-07,04:50:30,"8,8","{""x"":8,""y"":4}"
jkk47m3,757749,918.512,714.215,1,1956-01-01T11:43:38Z,1966-12-08,07:03:07,"4,6","{""x"":5,""y"":6}"
153q4lo,918862,738.584,919.698,1,1950-11-26T04:21:11Z,1988-03-28,01:25:16,"1,4","{""x"":9,""y"":6}"
s0i265t,684566,591.690,756.618,0,1993-07-14T02:10:12Z,1953-03-28,02:28:05,"3,9","{""x"":6,""y"":3}"
lfqnbxk,832397,338.512,419.055,0,1958-09-24T09:00:43Z,1966-12-18,03:34:50,"9,9","{""x"":6,""y"":8}"
pxfc0g7,415335,382.422,738.073,1,1939-08-24T12:41:38Z,1943-04-27,10:07:50,"5,1","{""x"":2,""y"":9}"
0khgnja,928090,321.817,475.848,0,2018-07-19T03:06:48Z,2017-11-06,01:24:21,"7,3","{""x"":1,""y"":8}"
io611yn,346145,743.036,636.011,0,1920-03-21T12:28:01Z,2001-08-20,04:47:29,"8,4","{""x"":1,""y"":9}"
3poqn09,777203,132.143,623.606,0,1989-04-12T09:49:49Z,2007-05-28,08:45:13,"5,6","{""x"":6,""y"":8}"
gqy0pbm,166981,130.743,481.332,1,1929-01-03T08:58:08Z,2018-05-28,08:40:27,"4,3","{""x"":4,""y"":8}"
b20tjmn,950183,618.053,339.233,0,1945-05-11T04:35:28Z,2002-03-11,05:13:50,"6,3","{""x"":1,""y"":5}"
7junrnk,558168,478.329,954.181,1,1987-05-12T03:56:31Z,1998-04-19,08:43:33,"9,4","{""x"":4,""y"":1}"
ng7tb8x,630713,100.222,589.938,1,1967-01-17T03:51:25Z,1974-05-21,06:27:35,"3,5","{""x"":3,""y"":2}"
ma55ht6,653832,308.662,806.354,0,1969-07-23T11:14:22Z,1925-12-05,03:20:50,"5,4","{""x"":2,""y"":6}"
v49tjej,540864,976.422,390.885,1,1962-08-31T06:43:16Z,1940-12-22,08:33:41,"3,4","{""x"":1,""y"":1}"
64szff6,134135,885.359,544.361,0,2016-05-02T05:21:46Z,1987-04-28,11:48:47,"2,5","{""x"":7,""y"":6}"
ui0763w,633060,383.929,505.293,1,1967-02-19T12:35:13Z,1955-10-27,05:56:46,"6,5","{""x"":4,""y"":7}"
q42gagz,355277,365.260,288.068,1,1935-07-09T10:52:39Z,1927-04-06,08:16:44,"1,8","{""x"":6,""y"":7}"
ylkhul9,563415,430.372,771.485,0,1967-03-06T11:28:23Z,2016-01-31,05:09:11,"2,9","{""x"":7,""y"":2}"
sd6nyp4,872367,204.485,720.738,0,1996-07-22T05:13:34Z,1932-08-28,06:52:14,"1,3","{""x"":3,""y"":2}"
